PROVIDER_NUMBER,FYB,FYE,STATUS,C000001_20000_00500,C000001_20000_00600,C000001_20000_00700
250152,01-JUL-11,30-JUN-12,Settled,46288544,51550749,19051346
250162,01-OCT-10,30-SEP-11,Settled,26554162,35207377,65065115
250163,01-JAN-11,31-DEC-11,Settled,1759123,1936314,5276765
250165,09-MAY-11,27-JUL-11,Settled,2395153,622009,969586
250166,26-APR-11,31-OCT-11,Settled,1585291,818050,
251300,01-AUG-11,31-JUL-12,As Submitted,19033886,14274964,29381448
251302,01-JAN-11,31-DEC-11,As Submitted,21162763,10953181,24543593
251303,01-JAN-11,31-DEC-11,Settled,17458988,14650295,21373091
251304,01-OCT-10,30-SEP-11,Settled,,11186629,10079142
251305,01-OCT-10,30-SEP-11,Reopened,10017538,3192830,9580612
251306,01-JAN-11,31-DEC-11,Settled,6404691,2090981,6533740
251307,01-OCT-10,30-SEP-11,Settled,,12311315,8756559
251308,01-OCT-10,30-SEP-11,Settled,,6973821,22344996
251309,01-OCT-10,30-SEP-11,Settled,,8575151,19680785
251311,01-JAN-11,31-DEC-11,Settled,6754453,7548940,5800616
251312,01-OCT-10,30-SEP-11,Settled,,5880282,12341208
251313,01-OCT-10,30-SEP-11,Amended,17736110,14531827,29309441
251314,01-JAN-11,31-DEC-11,Settled,6524594,5503099,5457416
251315,01-OCT-10,31-OCT-11,Settled,,8118226,10736838
251316,01-JAN-11,31-DEC-11,Settled,,9950803,10643833
251317,01-JAN-11,31-DEC-11,Settled,9095214,10373873,8076127
251318,01-OCT-10,30-SEP-11,Settled,28847881,24951293,20806595
251319,01-JUL-11,30-JUN-12,Settled,,3380270,16401967
251320,01-JAN-11,31-DEC-11,Settled,7434671,7369274,6049494
251322,01-JAN-11,31-DEC-11,Settled,,9180145,16014819
251323,01-JAN-11,31-DEC-11,Settled,,9732766,10580988
251324,01-OCT-10,30-SEP-11,Settled,,3976943,11632203
251325,01-OCT-10,30-SEP-11,Reopened,16840259,10938572,22663351
251326,01-JUL-11,30-SEP-11,Settled,3015922,2210134,2141742
251327,01-JAN-11,31-DEC-11,Reopened,,6382482,19013621
251329,01-OCT-10,30-SEP-11,Settled,,720575,3145477
251330,01-MAY-11,30-APR-12,Settled w/Audit,15668690,14160760,8332723
251331,01-OCT-10,30-SEP-11,Settled,17248978,13193452,10678003
251333,10-NOV-10,30-SEP-11,Reopened,,12235888,5038537
251334,22-APR-11,30-SEP-11,As Submitted,,3114922,2856708
251335,28-JUL-11,31-DEC-11,Settled,,2192951,2412005
252003,01-SEP-11,31-AUG-12,Settled,11617732,28399263,1500
252004,01-JAN-11,31-DEC-11,Amended,54310644,74610264,14803440
252005,01-JAN-11,31-DEC-11,Settled,13003088,30799990,
252006,01-AUG-11,31-JUL-12,Settled,11895111,58011721,
252007,01-MAR-11,29-FEB-12,Settled,21810189,57850166,
252008,01-JUL-11,30-JUN-12,Settled,10735931,42087489,
252009,01-SEP-11,31-AUG-12,Reopened,13604035,56699012,
252010,01-SEP-11,31-AUG-12,Settled,10952464,30378614,
252012,01-OCT-10,30-SEP-11,Settled w/Audit,12799197,52449722,
254005,01-JAN-11,31-DEC-11,Settled,12081805,36329504,1138466
254007,01-JAN-11,31-DEC-11,Settled,12349285,49504046,106752
254008,01-JUL-11,30-JUN-12,Settled,7679859,10295157,
254009,01-JUL-11,30-JUN-12,Settled,8273480,8925405,
254010,01-JUL-11,30-JUN-12,Settled,26841675,29459400,
260001,01-JUL-11,30-JUN-12,Settled,145521414,112273822,165749062
260004,01-JAN-11,31-DEC-11,Settled,11987109,3298303,17062462
260005,01-JAN-11,31-DEC-11,Reopened,163702746,378232637,285987190
260006,01-JUL-11,30-JUN-12,Reopened,364642917,441183009,406947801
260009,01-JUN-11,31-MAY-12,Settled w/Audit,79314423,78713288,121061300
260011,01-JAN-11,31-DEC-11,Settled,106484675,204722220,151127800
260015,01-JAN-11,31-DEC-11,Settled,39060890,93760521,196894472
260017,01-JAN-11,31-DEC-11,Reopened,133163377,190455238,270234605
260020,01-JUL-11,30-JUN-12,Settled w/Audit,629883113,1323562032,1203524696
260022,01-JUN-11,31-MAY-12,Settled,49844224,130625216,145460696
260023,01-OCT-10,30-SEP-11,Reopened,115594021,188763561,111075699
260024,01-JAN-11,31-DEC-11,Reopened,23833245,16148597,34634969
260025,01-OCT-10,30-SEP-11,Settled w/Audit,81094602,127249108,103229409
260027,01-JAN-11,31-DEC-11,Reopened,242792994,873490023,574867136
260032,01-JAN-11,31-DEC-11,Settled w/Audit,1140327610,2242628362,1374714082
260034,01-JAN-11,31-DEC-11,Settled,31101924,23983838,58502751
260040,01-OCT-10,30-SEP-11,Reopened,536293277,921169910,979646475
260047,01-JUL-11,30-JUN-12,Reopened,106231845,148102438,187585455
260048,01-JUL-11,30-JUN-12,Settled,306407859,215738222,263848485
260050,01-JAN-11,31-DEC-11,Settled,49650044,23572969,67304399
260052,01-JUL-11,30-JUN-12,Reopened,122887410,157085008,210738015
260057,01-OCT-10,30-SEP-11,Settled,38170787,32835581,61991237
260059,01-JUL-11,30-JUN-12,Reopened,72013942,46622792,161028832
260061,01-JUL-11,30-JUN-12,Settled,29475438,28479753,44157996
260062,01-JAN-11,31-DEC-11,Reopened,93906702,188674384,200137893
260064,01-JAN-11,31-DEC-11,Settled,53818852,39335513,90003286
260065,01-JUL-11,30-JUN-12,Settled w/Audit,717228128,1431184801,1223857193
260068,01-JAN-11,31-DEC-11,Settled,258180714,477186199,274016862
260070,01-JAN-11,31-DEC-11,Reopened,37008911,45169360,35541618
260074,01-NOV-10,31-OCT-11,Settled,42808558,144768289,140721205
260077,01-JUL-11,30-JUN-12,Settled w/Audit,378814135,608304701,542043974
260078,01-JAN-11,31-DEC-11,Settled,88216914,96490157,174884846
260080,01-JAN-11,31-DEC-11,Settled,8450794,2647179,8385638
260081,01-JAN-11,31-DEC-11,Reopened,153682510,388840921,233983566
260085,01-JUL-11,30-JUN-12,Settled w/Audit,159604805,356980877,249638465
260091,01-JAN-11,31-DEC-11,Settled,415109052,881216275,609092167
260094,01-MAY-11,30-APR-12,Settled,112854406,177978182,239706545
260095,01-APR-11,31-MAR-12,Reopened,184558987,728718849,414334405
260096,01-JUL-11,30-JUN-12,Reopened,336106494,663320222,474155144
260097,01-JAN-11,31-DEC-11,Settled,57051928,54637523,99507455
260102,01-JUL-11,30-JUN-12,Settled w/Audit,121374088,62474261,105815743
260104,01-JAN-11,31-DEC-11,Settled w/Audit,266483300,647121048,452809755
260105,01-JUN-11,31-MAY-12,Amended,289473492,961695255,448390299
260108,01-JAN-11,31-DEC-11,Settled,347196820,566341317,544344052
260110,01-JAN-11,31-DEC-11,Settled w/Audit,222304096,405323368,412023040
260113,01-OCT-10,30-SEP-11,Settled,71089978,127051972,116784648
260115,01-JAN-11,31-DEC-11,Settled,40860535,26760672,87562885
260116,01-APR-11,31-MAR-12,Settled w/Audit,30826453,66156912,85020507
260119,01-JAN-11,31-DEC-11,Reopened,132661783,428741984,350868546
260137,01-APR-11,31-MAR-12,Reopened,228810202,629382043,420311938
260138,01-JAN-11,31-DEC-11,Reopened,387620287,1088519890,462310638
260141,01-JUL-11,30-JUN-12,Settled w/Audit,516721343,870282255,658940891
260142,01-MAY-11,30-APR-12,Amended,36139271,28375861,70329776
260147,01-JUL-11,30-JUN-12,Reopened,7254777,3668425,7550060
260160,01-JUL-11,30-JUN-12,Reopened,18147862,12792319,39225920
260162,01-JAN-11,31-DEC-11,Settled,76793173,69225779,171688698
260163,01-JAN-11,31-DEC-11,Settled w/Audit,46926822,43742684,88211614
260175,01-APR-11,31-MAR-12,Settled,52992572,47644781,109174779
260176,01-JUN-11,31-MAY-12,Settled,106097663,314449980,194138555
260177,01-JUL-11,30-JUN-12,Settled,161246849,292229559,201684388
260179,01-JUL-11,30-JUN-12,Settled w/Audit,301024624,443980279,599107762
260180,01-JAN-11,31-DEC-11,Settled,224477849,473878824,357099299
260183,01-JUL-11,30-JUN-12,Settled,249670328,661470238,529109437
260186,01-MAY-11,30-APR-12,Reopened,122910264,178096547,225228768
260190,01-OCT-10,30-SEP-11,Reopened,61741633,140926919,143231596
260191,01-JAN-11,31-DEC-11,Settled,98558581,147988344,162339532
260193,01-JUL-11,30-JUN-12,Settled w/Audit,68852238,140282276,118392728
260195,01-JUN-11,31-MAY-12,Reopened,76474021,56142165,157761559
260200,01-JAN-11,31-DEC-11,Reopened,109393349,232102036,254027487
260207,01-JAN-11,31-DEC-11,Settled,37418158,17458733,94992590
260209,01-JUL-11,30-JUN-12,Reopened,12830197,3648255,23698292
260210,01-JAN-11,31-DEC-11,Settled w/Audit,67602082,116739487,63798016
260211,01-JAN-11,31-DEC-11,Settled,17927952,10907459,52566364
260214,01-JAN-11,31-DEC-11,Reopened,29570763,61256595,130332673
260216,01-JAN-11,31-DEC-11,Reopened,113280206,273757256,239920999
260219,01-JAN-11,31-DEC-11,Reopened,50996661,46843186,66445984
261301,01-NOV-10,31-OCT-11,Settled,,3931188,8061080
261302,01-OCT-10,30-SEP-11,Settled,16295905,8562056,18608924
261303,01-JUL-11,30-JUN-12,Settled,,3899043,10527643
261304,01-JAN-11,31-DEC-11,Settled,,3640169,14082300
261305,01-JUL-11,30-JUN-12,Settled,,1496544,6288614
261306,01-NOV-10,31-OCT-11,Settled,,2464915,5751566
261307,01-JUL-11,30-JUN-12,Settled,,5735880,21549856
261308,01-SEP-11,31-AUG-12,Settled,23741170,7430540,34182555
261309,01-JAN-11,31-DEC-11,Settled w/Audit,,9176992,27082825
261310,01-JUL-11,30-JUN-12,Reopened,,8604944,16770200
261311,01-APR-11,31-MAR-12,Reopened,,13807346,56942675
261312,01-APR-11,31-MAR-12,Settled,,3435205,19345957
261313,01-JAN-11,31-DEC-11,Reopened,,5861844,20588967
261314,01-JAN-11,31-DEC-11,Settled,,5674490,20195809
261315,01-JAN-11,31-DEC-11,Settled,14237204,,34517191
261316,01-JUL-11,30-JUN-12,Settled,,8544473,27088805
261317,01-JUL-11,30-JUN-12,Reopened,,2873269,23488260
261318,01-JUL-11,30-JUN-12,Settled w/Audit,,6485784,26219722
261319,01-JAN-11,31-DEC-11,Reopened,,13692587,45041221
261320,01-OCT-10,30-SEP-11,Settled w/Audit,,21448009,58255963
261321,01-JAN-11,31-DEC-11,Settled,,14089350,49047621
261322,01-OCT-10,30-SEP-11,Reopened,,10694540,35039468
261323,01-FEB-11,31-JAN-12,Settled,,4430494,12387823
261324,01-JAN-11,31-DEC-11,Settled,47734156,38417040,115841760
261325,01-JAN-11,31-DEC-11,Settled w/Audit,20660376,20722179,31259890
261326,01-MAY-11,31-DEC-11,Settled,,46908234,43210955
261327,01-NOV-10,31-OCT-11,Settled,,10499870,23129854
261328,01-APR-11,31-MAR-12,Settled,,5951642,12976396
261329,01-OCT-10,30-SEP-11,Settled,,10422665,53406111
261330,01-MAY-11,30-APR-12,Settled,,14231828,53778928
261331,01-APR-11,31-MAR-12,Settled,,24223751,55814281
261332,01-JUL-11,30-JUN-12,Reopened,,2711952,12603312
261333,01-JUL-11,30-JUN-12,Settled,,5217893,28923707
261334,01-OCT-10,30-SEP-11,Settled,,2930141,6950905
261335,01-JUL-11,30-JUN-12,Reopened,,5246100,19384034
261336,01-JUL-11,30-JUN-12,Settled,,3137289,10552668
261993,01-SEP-11,31-AUG-12,Reopened,,1197365,
262001,01-JUL-11,30-JUN-12,Settled,25824040,34633775,18041820
262010,01-SEP-11,31-AUG-12,Settled,31433573,115627833,
262011,01-SEP-11,31-AUG-12,Settled,30496627,85797674,
262012,01-FEB-11,31-JAN-12,Settled,13002362,32881799,13396
262013,01-NOV-10,31-OCT-11,Settled w/Audit,14513963,40064869,
262014,01-MAR-11,29-FEB-12,Settled,13466519,36540830,
262015,01-JAN-11,31-DEC-11,Settled,12231394,38872788,
262016,01-JAN-11,31-DEC-11,Settled,12676722,42507328,
262017,01-NOV-10,31-OCT-11,Settled,17266632,43610171,
262018,01-JAN-11,31-DEC-11,Settled,16498046,43769527,21698
262019,01-JUL-11,30-JUN-12,Settled,14449831,40395008,68524
262020,01-JAN-11,31-DEC-11,Settled,13513271,42259723,
263027,01-JAN-11,31-DEC-11,Amended,15553386,28692563,1878671
263028,01-JUN-11,31-MAY-12,Reopened,32223014,49885932,11654729
263029,01-JAN-11,31-DEC-11,Settled,31588355,41909995,7499894
263030,01-JAN-11,31-DEC-11,Settled,12479257,18367506,7266986
263031,01-JUL-11,30-JUN-12,Reopened,50033923,45368047,62460321
263301,01-JAN-11,31-DEC-11,Settled,,469720418,227731131
263302,01-JUL-11,30-JUN-12,Reopened,,744357900,519155141
263303,01-JUL-11,30-JUN-12,Settled,,27868933,1780012
263304,02-MAR-11,31-DEC-11,Settled,,22251017,13546037
264004,01-JUL-11,30-JUN-12,Settled,72314988,64680524,71760
264005,01-JUL-11,30-JUN-12,Settled,47756329,55316525,54096
264007,01-JUL-11,30-JUN-12,Settled,20371486,22373662,2574
264008,01-JUL-11,30-JUN-12,Settled,13806363,20470567,
264010,01-JUL-11,30-JUN-12,Settled,31139389,31829313,742
264012,01-JAN-11,31-DEC-11,Settled,27702177,26934441,30591620
264016,01-JAN-11,31-DEC-11,Settled,19869468,88101081,8453374
264017,01-JAN-11,31-DEC-11,Settled,14546934,37227453,3803719
264020,01-JUL-11,30-JUN-12,Settled,11890666,12158443,
264025,01-JUL-11,30-JUN-12,Settled,14514053,16527487,
264027,01-JUL-11,30-JUN-12,Settled,3800314,4189795,
270003,01-JUN-11,31-MAY-12,Settled,120058795,90102399,145598305
270004,01-JUL-11,30-JUN-12,Reopened,300380116,325890520,423163664
270012,01-JAN-11,31-DEC-11,Settled,227387879,293532970,226315065
270014,01-JAN-11,31-DEC-11,As Submitted,166936375,255541782,223262211
270017,01-JAN-11,31-DEC-11,Reopened,70649003,96604969,63430760
270023,01-JUL-11,30-JUN-12,As Submitted,111021453,124403468,113125351
270032,01-JUL-11,30-JUN-12,Settled,40404254,33110726,41533473
270049,01-JAN-11,31-DEC-11,Reopened,213391861,337882545,199522485
270051,01-APR-11,31-MAR-12,Reopened,177050847,198965738,183396244
270057,01-JAN-11,31-DEC-11,Settled,119780138,99205838,115564732
270086,01-JUL-11,30-JUN-12,Settled,11927622,12036284,13943206
270087,01-APR-11,31-MAR-12,Settled,31025148,9735466,56935226
271300,01-JUL-11,30-JUN-12,Settled,,1004377,8273767
271301,01-JUL-11,30-JUN-12,Settled,7838761,3839913,3893747
271302,01-JUL-11,30-JUN-12,Settled,2310844,1008801,527739
271303,01-JUL-11,30-JUN-12,Settled,,3183693,1278296
271304,01-JUL-11,30-JUN-12,Settled,5105112,2745130,2165309
271305,01-JUL-11,30-JUN-12,Settled,2649955,1733504,873585
271306,01-JUL-11,30-JUN-12,Settled,,2120436,1829105
271307,01-JUL-11,30-JUN-12,Settled,6623840,3408858,3526560
271308,01-MAY-11,30-APR-12,Settled,,1647832,1822598
271309,01-JUL-11,30-JUN-12,Settled,,1429499,564674
271310,01-JUL-11,30-JUN-12,As Submitted,1419379,1053253,156983
271311,01-JUL-11,30-JUN-12,Settled,2994110,1760422,1011381
271312,01-MAY-11,30-APR-12,Settled,,1051794,4018528
271313,01-JUL-11,30-JUN-12,Settled,5635459,3411178,2503989
271314,01-JUL-11,30-JUN-12,Settled w/Audit,6737906,1859090,6915504
271315,01-OCT-10,30-SEP-11,Settled,,153468,
271316,01-JUL-11,30-JUN-12,Settled,20353557,7051203,20405275
271317,01-JUL-11,30-JUN-12,Settled,,10249473,26200783
271318,01-JUL-11,30-JUN-12,Settled,21763731,6671648,23749051
271319,01-NOV-10,31-OCT-11,Settled,,1758750,2520918
271320,01-APR-11,31-MAR-12,Settled,,12256575,24851817
271321,01-JAN-11,31-DEC-11,Settled,,2199870,1867449
271322,01-JUL-11,30-JUN-12,Settled,10023216,5325374,4639227
271323,01-JAN-11,31-DEC-11,Settled,14909265,5004945,14029393
271324,01-JAN-11,31-DEC-11,Settled,11574675,4930720,8088078
271325,01-JAN-11,31-DEC-11,Settled,29490115,16607106,32135891
271326,01-JAN-11,31-DEC-11,As Submitted,,2273967,6206264
271327,01-JUL-11,30-JUN-12,Settled,5849564,4331330,2842255
271328,01-JUL-11,30-JUN-12,Reopened,13024770,8696385,10763660
271329,01-OCT-10,30-SEP-11,Reopened,,662657,3277418
271330,01-OCT-10,30-SEP-11,Settled,,1722296,3121352
271331,01-JUL-11,30-JUN-12,Settled,6879175,1964815,5447916
271332,01-JUL-11,30-JUN-12,Settled,27363128,12726842,21562962
271333,01-JUL-11,30-JUN-12,Settled,4162354,2486112,1333101
271334,01-JUL-11,30-JUN-12,Settled,,1831149,3490929
271335,01-JAN-11,31-DEC-11,Reopened,23804758,17816020,21240732
271336,01-JUL-11,30-JUN-12,Settled,,22064786,27820385
271337,01-OCT-10,30-SEP-11,Settled,,1811544,6211983
271338,01-JUL-11,30-JUN-12,As Submitted,,5535857,6484238
271340,01-JUL-11,30-JUN-12,Reopened,34899616,22618996,53798515
271341,01-JUL-11,30-JUN-12,Settled,15047009,6322857,11846427
271342,01-JUL-11,30-JUN-12,Settled,5952770,2991468,2564988
271343,01-JAN-11,31-DEC-11,Settled,,5707090,23590096
271344,01-JUL-11,30-JUN-12,Settled,31720855,14494652,29334059
271345,01-JUL-11,30-JUN-12,Settled,20440195,10450026,20927027
271346,01-JUL-11,30-JUN-12,Reopened,,2146159,3411305
271347,01-JAN-11,31-DEC-11,Reopened,34141636,25934714,26392999
272001,01-SEP-11,31-AUG-12,Settled,16634890,31390702,
274086,01-JUL-11,30-JUN-12,Settled,28112580,24891691,6338
280003,01-JUN-11,31-MAY-12,Settled w/Audit,368974939,662442390,395776011
280009,01-JUL-11,30-JUN-12,Settled,159514569,265543039,145052129
280013,01-JUL-11,30-JUN-12,Settled w/Audit,589468754,1119884020,774160346
280020,01-JUL-11,30-JUN-12,Settled,196948101,356779530,257084701
280023,01-JUL-11,30-JUN-12,Reopened,121231232,142923045,149726648
280030,01-JUN-11,31-MAY-12,Reopened,146883020,604859413,317797955
280032,01-JAN-11,31-DEC-11,Settled,78193587,89429609,81972477
280040,01-JAN-11,31-DEC-11,Reopened,331367891,571546877,443981757
280060,01-JUL-11,30-JUN-12,Reopened,272368445,532898510,362920638
280061,01-JAN-11,31-DEC-11,Reopened,134107120,202746800,174218555
280065,01-JAN-11,31-DEC-11,Settled,96831804,77257917,155655373
280077,01-JUL-11,30-JUN-12,Reopened,80832498,96022376,97135283
280081,01-JUL-11,30-JUN-12,Reopened,160712230,292562092,197366395
280105,01-JUL-11,30-JUN-12,Settled,45808080,57728816,101629304
280111,01-MAY-11,30-APR-12,Settled,49483334,31865128,57645675
280119,01-OCT-10,30-SEP-11,Settled,,1,
280125,01-JAN-11,31-DEC-11,Reopened,96624238,118073343,125942811
280127,01-JAN-11,31-DEC-11,Settled,28040214,24162730,56067191
280128,01-JAN-11,31-DEC-11,Reopened,47912439,72979096,42720358
280129,01-JAN-11,31-DEC-11,Settled,55420157,36723630,86946320
280130,01-JUL-11,30-JUN-12,Reopened,104416131,211429240,184645132
280131,01-JAN-11,31-DEC-11,Settled,20694085,12024809,67477325
280132,01-APR-11,31-MAR-12,Settled w/Audit,68467140,78848176,90230319
280133,01-JAN-11,31-DEC-11,Settled,23774092,85011748,6448944
281300,01-JAN-11,31-DEC-11,Settled,,1613349,5106318
281301,01-JUL-11,30-JUN-12,Settled,,3824318,10720908
281302,01-JUL-11,30-JUN-12,Reopened,,869907,7173193
281303,01-SEP-11,31-AUG-12,Settled,,523703,973336
281304,01-JUL-11,30-JUN-12,Reopened,,3772709,14661697
281305,01-JUL-11,30-JUN-12,Settled,,1359415,7298024
281306,01-JUL-11,30-JUN-12,Reopened,,2975675,5575115
281307,01-JUL-11,30-JUN-12,Settled,,7340832,15063570
281308,01-JUL-11,30-JUN-12,Reopened,,2948194,6940332
281309,01-JUL-11,30-JUN-12,Settled,,1002310,11860790
281310,01-JUL-11,30-JUN-12,Settled,,3114708,4051678
281311,01-JUL-11,30-JUN-12,Settled,,1061751,3940712
281312,01-JUL-11,30-JUN-12,Settled,,3825897,2367102
281313,01-JUL-11,30-JUN-12,Settled,,2315769,8002773
281314,01-JUL-11,30-JUN-12,Reopened,,2607302,5204763
281315,01-MAY-11,30-APR-12,Reopened,,5735792,15223268
281316,01-JUL-11,30-JUN-12,Reopened,,1378850,4392881
281317,01-OCT-10,30-SEP-11,Reopened,,1435445,2314939
281318,01-JUL-11,30-JUN-12,Settled,,1010595,8669198
281319,01-OCT-10,30-SEP-11,Settled,14044637,5999706,12838229
281320,01-OCT-10,30-SEP-11,Reopened,,6145258,12766543
281321,01-JUL-11,30-JUN-12,Settled,,1570913,5648411
281322,01-JAN-11,31-DEC-11,Settled w/Audit,,7925272,23448063
281323,01-JUL-11,30-JUN-12,Settled,,1883084,13190864
281324,01-MAY-11,30-APR-12,Settled w/Audit,,2710665,11896127
281325,01-JUL-11,30-JUN-12,Settled,,2263837,4887124
281326,01-JUL-11,30-JUN-12,Settled w/Audit,,3548105,12560621
281327,01-MAY-11,30-APR-12,Settled,,3159451,9901129
281328,01-JUL-11,30-JUN-12,Reopened,,6845401,8167988
281329,01-JUL-11,30-JUN-12,Settled,,11066938,30617289
281330,01-OCT-10,30-SEP-11,Settled,,3145802,2201178
281331,01-FEB-11,30-JUN-11,Settled,3983761,2557970,2617310
281331,01-JUL-11,30-JUN-12,Settled,9861149,5964119,6954343
281332,01-JUL-11,30-JUN-12,Settled,,5354883,9169904
281333,01-JUL-11,30-JUN-12,Settled,,3165721,3325214
281334,01-OCT-10,30-SEP-11,Settled,,7182050,23983050
281335,01-AUG-11,31-JUL-12,Settled,5456682,1977253,3706783
281336,01-OCT-10,30-SEP-11,Settled,30953563,18685247,26347175
281338,01-JUL-11,30-JUN-12,Reopened,13257535,3788215,14475568
281339,01-OCT-10,30-SEP-11,Settled,,6215992,21666033
281340,01-MAR-11,29-FEB-12,Reopened,,1816993,5254678
281341,01-OCT-10,30-SEP-11,Settled,,6529702,11918550
281342,01-JUL-11,30-JUN-12,Settled,,4705053,17843711
281343,01-JUL-11,30-JUN-12,Settled,,2373335,6284684
281344,01-APR-11,31-MAR-12,Settled,,3985807,15908516
281345,01-JAN-11,31-DEC-11,Settled w/Audit,,4460997,13876505
281346,01-OCT-10,30-SEP-11,Settled,,2419936,4395639
281347,01-JUL-11,30-JUN-12,Settled,,2860932,3747886
281348,01-MAY-11,30-APR-12,Settled,,9332776,14870481
281349,01-JUL-11,30-JUN-12,Reopened,,5181410,9821688
281350,01-JUL-11,30-JUN-12,Settled,,1959761,8631557
281351,01-JUL-11,30-JUN-12,Settled,,1958682,10311294
281352,01-AUG-11,31-JUL-12,Settled,18534255,11253773,16214120
281353,01-JUL-11,30-JUN-12,Settled,20753929,8655035,20354916
281354,01-JUN-11,31-MAY-12,Settled,,4125941,20492391
281355,01-JAN-11,31-DEC-11,Settled w/Audit,12907969,6729140,19198083
281356,01-JUL-11,30-JUN-12,Settled,,5827579,10080739
281357,01-JAN-11,31-DEC-11,Reopened,,13196689,24552845
281358,01-JUL-11,30-JUN-12,Settled,,3216040,8242574
281359,01-JAN-11,31-DEC-11,Settled,,7168349,34737598
281360,01-JUL-11,30-JUN-12,Settled,25716601,11585626,28830001
281361,01-JUL-11,30-JUN-12,Settled,,9614529,17570627
281362,01-JAN-11,31-DEC-11,Settled,,13150792,23858600
281363,01-JUL-11,30-JUN-12,Settled,,10865715,33330318
281364,01-OCT-10,30-SEP-11,Settled,,12275701,44908089
281365,01-OCT-10,30-SEP-11,Settled,,7833627,12922239
282000,01-JUL-11,30-JUN-12,Reopened,59514692,104644681,10818561
282001,01-JUL-11,30-JUN-12,Settled,21870624,57692810,
283025,01-JUL-11,30-JUN-12,Reopened,65914501,113621562,10818561
283300,01-JAN-11,31-DEC-11,Settled,,1012192,65148563
283301,01-JAN-11,31-DEC-11,Settled,,195637830,133749400
284003,01-JUL-11,30-JUN-12,Settled,14948081,15638422,210941
284009,01-JUL-11,30-JUN-12,Settled,38965772,20936805,6441826
290001,01-JUL-11,30-JUN-12,Reopened,400948287,1260400418,714396795
290002,01-APR-11,31-MAR-12,Settled,11409784,5215281,10413211
290003,01-FEB-11,31-JAN-12,Settled,435123328,2221745507,846332474
290005,01-MAR-11,29-FEB-12,Settled,81653626,359123556,134557713
290006,01-JAN-11,31-DEC-11,Settled,36165982,41330546,68577564
290007,01-JUL-11,30-JUN-12,Settled w/Audit,483769367,1282119342,647045400
290008,01-JUL-11,30-JUN-12,Settled,38560338,63382066,94575775
290009,01-JUL-11,30-JUN-12,Amended,404310425,507332984,538226555
290012,01-JUL-11,30-JUN-12,Settled w/Audit,123974587,394396255,253995333
290019,01-JAN-11,31-DEC-11,Settled,155918516,364427355,269732690
290020,01-JAN-11,31-DEC-11,Settled,5401365,2278522,10008062
290021,01-JAN-11,31-DEC-11,Reopened,208166867,1242049222,291919181
290022,01-JAN-11,31-DEC-11,Settled w/Audit,143208727,751272362,335068637
290032,01-JAN-11,31-DEC-11,Settled w/Audit,56488240,230071227,111656498
290039,01-JAN-11,31-DEC-11,Reopened,194741713,1086291625,331640414
290041,01-JAN-11,31-DEC-11,Settled,231532197,1280309416,508405926
290042,01-JAN-11,31-DEC-11,Settled,26621711,56337369,
290045,01-JUL-11,30-JUN-12,Settled,289865589,1031970999,565153062
290046,01-JAN-11,31-DEC-11,Reopened,157723236,998399921,299775782
290047,01-FEB-11,31-JAN-12,Reopened,91142809,354905208,156838784
290049,01-JUL-11,30-JUN-12,Settled,74339686,145084441,203250830
290051,01-JAN-11,31-DEC-11,Settled,29557333,37975276,52321606
290053,01-JUL-11,30-JUN-12,Reopened,159532676,539943927,272248598
290054,01-JAN-11,31-DEC-11,Settled w/Audit,115047659,524209034,263668110
291300,01-JUL-11,30-JUN-12,Settled,10454722,9475105,8858737
291301,01-JUL-11,30-JUN-12,Settled,,56560,12949714
291302,01-JUL-11,30-JUN-12,Reopened,,8309959,30071479
291303,01-JUL-11,30-JUN-12,Reopened,9198724,1798673,6896418
291304,01-JUL-11,30-JUN-12,Settled,7950745,2802575,6917790
291306,01-JAN-11,31-DEC-11,Settled,,26500886,86432236
291307,01-AUG-11,31-JUL-12,Settled,22734749,16652420,44744502
291308,01-JUL-11,30-JUN-12,Settled w/Audit,27119316,31387068,40340048
291309,01-JAN-11,31-DEC-11,Settled,15433256,6955029,20181019
291311,01-JAN-11,31-DEC-11,Settled,,25251700,40381654
291312,01-JUL-11,30-JUN-12,Settled,4561551,2612101,3116510
292002,01-SEP-11,31-AUG-12,Reopened,72100181,270681858,2737983
292003,01-JUN-11,31-MAY-12,Settled,24211918,42979754,
292004,01-SEP-11,31-AUG-12,Settled,18360793,90739957,58932
292006,01-AUG-11,31-MAY-12,Settled,22199568,63627896,176405
292007,01-JAN-11,31-DEC-11,Settled,6817672,23617848,5000
292008,01-MAR-11,31-DEC-11,Settled,8665639,33006514,159519
293026,01-JAN-11,31-DEC-11,Settled,19856844,57869222,254
293032,01-JAN-11,31-DEC-11,Reopened,22260623,51066908,3073157
293033,01-JAN-11,31-DEC-11,Settled,13465971,28512070,695648
294000,01-JUL-11,30-JUN-12,Settled,21341047,2875470,4288447
294002,01-JUL-11,30-JUN-12,Settled,57620754,13985449,2109654
294003,01-NOV-10,31-OCT-11,Settled,10676237,16757999,857819
294008,01-JAN-11,31-DEC-11,Settled,3380193,7978226,
294009,01-JUN-11,31-DEC-11,Settled,8716449,19712313,3101305
294010,01-JAN-11,31-DEC-11,Settled,4662547,12832501,648240
294011,01-JAN-11,31-DEC-11,Settled,11104847,29585601,920280
294012,01-JUL-11,30-JUN-12,Settled,9184892,23835099,696631
